trade_date,nav,val_300,val_500,val_bond,w_300,w_500,w_bond
2015-07-03,1102045.2512198703,85753.71126414849,3738.197635206561,1012553.3423205153,0.0778132396734403,0.0033920545740464777,0.9187947057525133
2015-07-06,1110999.7947637688,88239.02532400604,3677.4706146226304,1019083.2988251402,0.07942307977002665,0.0033100551700862993,0.9172668650598872
2015-07-07,1115982.0800170565,86682.48891729058,3437.3501708408457,1025862.2409289251,0.077673728341557,0.003080112335485091,0.919246159322958
2015-07-08,1115015.1066439932,80835.32162737474,3355.448428320221,1030824.3365882983,0.07249706407178229,0.003009330015643961,0.9244936059125738
2015-07-09,1118764.205773393,86012.17729503507,3504.853125039607,1029247.1753533182,0.0768814168804905,0.0031327898291282296,0.9199857932903812
2015-07-10,1117709.8747571001,90622.77404675813,3681.9323243291083,1023405.1683860128,0.08107897773243902,0.003294175355773128,0.9156268469117878
2015-07-13,1121619.816067616,92945.52636835059,3911.062654804433,1024763.2270444611,0.0828672291955543,0.003486977136795395,0.9136457936676504
2015-07-14,1118509.4810734661,90746.15637789632,3994.11798134186,1023769.2067142279,0.08113132513709637,0.0035709290345117043,0.9152977458283919
2015-07-15,1117489.614220028,87537.73527299942,3763.5055973351436,1026188.3733496935,0.07833427188860091,0.003367821543435059,0.9182979065679641
2015-07-16,1123674.302303707,88212.91382516007,3851.6619524471216,1031609.7265260998,0.07850398789427673,0.0034277387536144734,0.9180682733521088
2015-07-17,1134027.8053381147,91614.49199517207,4063.048863721325,1038350.2644792214,0.080786812778243,0.0035828476555827583,0.9156303395661743
2015-07-20,1132340.869515283,91815.67741959347,4124.94941316012,1036400.2426825294,0.08108483928421366,0.0036428513040652425,0.915272309411721
2015-07-21,1132120.939818518,91934.67053752927,4177.785890193288,1036008.4833907954,0.08120569746927093,0.0036902293237884975,0.9151040732069405
2015-07-22,1131555.8488560594,91739.4932319781,4228.491677542564,1035587.8639465388,0.08107376522751543,0.003736882878399096,0.9151893518940856
2015-07-23,1135021.175275491,93806.01705652164,4346.272084728835,1036868.8861342405,0.08264693126430275,0.003829243171321374,0.9135238255643758
2015-07-24,1129420.6962307848,92161.4099654867,4281.7690607193745,1032977.5172045787,0.08160060309949776,0.003791119708545204,0.914608277191957
2015-07-27,1121744.8399193378,84271.10301270153,3961.1373481455253,1033512.5995584907,0.07512501953542419,0.003531228499727587,0.9213437519648482
2015-07-28,1124132.1855806268,84102.56080667612,3887.7691621831736,1036141.8556117676,0.07481554383503058,0.003458462636380345,0.9217259935285892
2015-07-29,1130271.8740288161,86734.9709599251,4077.3212354545767,1039459.5818334364,0.07673814854010408,0.003607380957752317,0.9196544705021436
2015-07-30,1123271.7173997147,84197.88632437632,3964.387591874956,1035109.4434834635,0.07495771950823063,0.00352932200683571,0.9215129584849336
2015-07-31,1122440.8508362267,84226.26101206764,3927.0232388215345,1034287.5665853376,0.07503848505631139,0.0034986460408099663,0.9214628689028788
2015-08-03,1124659.0830462968,84502.94427949228,3832.059962860352,1036324.0788039443,0.07513649740915639,0.00340730806395186,0.9214561945268919
2015-08-04,1125469.93229843,87127.26771703619,4036.308758880808,1034306.355822513,0.07741412295138374,0.0035863319339308115,0.9189995451146854
2015-08-05,1125928.9787995957,85334.10142015187,3984.086996158408,1036610.7903832855,0.07578995036714523,0.00353848872457837,0.9206715609082764
2015-08-06,1127033.647339655,84560.63312487962,3960.043031136592,1038512.9711836389,0.07502937762726396,0.0035136866059715345,0.9214569357667646
2015-08-07,1129444.009792308,86217.76785222789,4072.508253220871,1039153.7336868593,0.07633646918724404,0.0036057637367697044,0.9200577670759862
2015-08-10,1133304.4004805628,90133.00290816542,4266.021627889168,1038905.3759445081,0.0795311505628547,0.003764232827544142,0.916704616609601
2015-08-11,1132265.848214114,89742.54673956725,4286.980592146987,1038236.3208823999,0.07925925424767975,0.003786196147228764,0.9169545496050915
2015-08-12,1130421.123829582,88627.13662614116,4236.672874898142,1037557.3143285428,0.07840187586542505,0.003747871289369896,0.9178502528452052
2015-08-13,1130741.8306507145,89936.60256979239,4337.3489324243465,1036467.8791484978,0.07953769828965827,0.003835843704418636,0.9166264580059232
2015-08-14,1130267.722612004,89894.15249337944,4383.502662414274,1035990.0674562104,0.07953350404949865,0.0038782870418383464,0.9165882089086631
2015-08-17,1127211.5550801854,89989.70997747991,4482.714478172696,1032739.1306245328,0.07983391367122598,0.003976817357815156,0.9161892689709589
2015-08-18,1117643.1879944731,84418.44703277413,4147.703294360937,1029077.0376673382,0.07553255631097855,0.003711115800565724,0.9207563278884557
2015-08-19,1119676.5889162486,85758.50546097237,4239.035720902765,1029679.0477343736,0.0765922109204581,0.003785946551767944,0.919621842527774
2015-08-20,1116662.6897885092,83007.02957176254,4090.906856671539,1029564.7533600751,0.07433491808299218,0.003663511724786236,0.9220015701922215
2015-08-21,1112905.3834671192,79213.19328518513,3869.016068765675,1029823.1741131685,0.07117693423173695,0.0034765004520979433,0.9253465653161652
2015-08-24,1107292.7706912614,72283.86077617698,3560.6748331653944,1031448.2350819191,0.06527980917914922,0.0032156579790027294,0.9315045328418481
2015-08-25,1103012.024270812,67150.69468701755,3293.97316681164,1032567.356416983,0.06087938590824525,0.002986343842433854,0.9361342702493209
2015-08-26,1103464.4017576938,66770.35315231027,3170.534816358541,1033523.513789025,0.0605097482491983,0.002873255187306666,0.9366169965634951
2015-08-27,1110204.2108266982,70741.38636533763,3281.088194870147,1036181.7362664904,0.06371925603908585,0.0029553915963144565,0.9333253523645997
2015-08-28,1114888.7884154627,73756.95018331925,3477.687718418572,1037654.150513725,0.06615632962651496,0.0031193135625314167,0.9307243568109538
2015-08-31,1117528.1358691384,74292.05685689923,3344.746150006585,1039891.3328622327,0.0664789140177843,0.0029929860758317875,0.930528099906384
2015-09-01,1120700.9224545856,74193.76846567755,3135.3048355854726,1043371.8491533226,0.06620300472598578,0.0027976284954941005,0.9309993667785202
2015-09-02,1120616.9973879242,74276.49451751678,3111.5956604187754,1043228.9072099886,0.0662817846692044,0.0027766807639645623,0.9309415345668309
2015-09-07,1117164.1732555793,71731.03905040148,3122.268433534012,1042310.8657716438,0.06420814484353429,0.0027948161141215853,0.9329970390423441
2015-09-08,1115491.715565349,73574.5267539968,3239.818717788134,1038677.3700935639,0.0659570355631983,0.0029043861756930596,0.9311385782611086
2015-09-09,1117289.879806013,75015.18956236682,3329.3413885980563,1038945.3488550482,0.06714031060174927,0.002979836700191096,0.9298798526980596
2015-09-10,1114237.660205739,74094.00303454096,3273.0821778135264,1036870.5749933847,0.06649748584234698,0.002937508123005972,0.9305650060346471
2015-09-11,1111779.4201045823,73865.05256516422,3300.02291721911,1034614.3446221991,0.06643858595459154,0.0029682352969878545,0.9305931787484207
2015-09-14,1111769.2566221023,72407.32575279071,3074.614851858458,1036287.3160174531,0.06512801583737482,0.002765515266360293,0.9321064688962648
2015-09-15,1109124.1101960738,69562.80396059233,2900.926784262122,1036660.3794512193,0.06271868343777581,0.0026155114270749093,0.9346658051351493
2015-09-16,1112513.1435260659,73027.7967886734,3092.425664071618,1036392.9210733209,0.0656421878821267,0.0027796756218720245,0.9315781364960013
2015-09-17,1110590.643226633,71433.38090138629,3031.7306255628846,1036125.531699684,0.06432017173658937,0.0027298362759069395,0.9329499919875037
2015-09-18,1110808.327407444,71748.40211116141,3068.0537901877537,1035991.8715060947,0.06459116333653857,0.00276200107119146,0.9326468355922699
2015-09-21,1112355.4087060331,73005.64936135529,3176.589261069436,1036173.1700836084,0.06563158572337989,0.002855732292221835,0.9315126819843982
2015-09-22,1112369.8233284578,73684.96692866269,3199.7053011222383,1035485.1510986729,0.0662414292291577,0.0028764761808694242,0.930882094589973
2015-09-23,1110809.6084522337,72007.74971143247,3163.4558397658243,1035638.4029010355,0.06482456504113765,0.0028478830356659245,0.9323275519231965
2015-09-24,1111283.548337997,72492.64989798925,3209.4556511318588,1035581.4427888759,0.06523326112980538,0.0028880618775755534,0.9318786769926192
2015-09-25,1109653.703433815,71322.03858743652,3104.3909109364063,1035227.2739354421,0.06427414099257364,0.0027976213672156387,0.9329282376402108
2015-09-28,1110168.1011844187,71560.39684039573,3160.962226506401,1035446.7421175165,0.06445906413997052,0.002847282517966447,0.932693653342063
2015-09-29,1109922.905414866,70150.29922065572,3101.9660275108854,1036670.6401666994,0.06320285749435453,0.0027947580975017676,0.9340023844081436
2015-09-30,1112969.3979812947,70681.96833844908,3112.193209503589,1039175.2364333421,0.06350755776991904,0.002796297198421169,0.9336961450316599
2015-10-08,1114089.5996339058,72746.09385983681,3238.6198342532534,1038104.8859398158,0.06529644822439906,0.0029069653242589076,0.9317965864513421
2015-10-09,1117813.6496714458,73709.03390425946,3288.1998652958364,1040816.4159018906,0.06594035949187455,0.0029416350983567994,0.9311180054097687
2015-10-12,1125910.5187773616,76083.05446824785,3414.5785389186167,1046412.885770195,0.06757469017241909,0.0030327263863086954,0.9293925834412722
2015-10-13,1124562.2885662438,76024.54659936177,3456.9398002724406,1045080.8021666097,0.06760367777963545,0.0030740314124172276,0.9293222908079474
2015-10-14,1126761.3248073843,75165.39319824238,3417.5099449105332,1048178.4216642315,0.06670924138356597,0.0030330380264824443,0.9302577205899517
2015-10-15,1126987.0801176217,76946.36202468154,3521.5628702032245,1046519.155222737,0.06827617049225691,0.0031247588657677293,0.9285990706419754
2015-10-16,1123892.3261453914,77989.06217647801,3581.697077774815,1042321.5668911386,0.06939193405115306,0.0031868685233032473,0.9274211974255436
2015-10-19,1124357.5938543219,77991.63581552982,3581.6003719537152,1042784.3576668383,0.06936550812822176,0.0031854637630683957,0.9274490281087099
2015-10-20,1130442.1233949538,78952.02481896225,3639.894499607634,1047850.2040763838,0.06984172226513714,0.003219885763524337,0.9269383919713384
2015-10-21,1127040.1704620933,76647.09940639746,3411.53479849125,1046981.5362572046,0.06800742459336803,0.00302698598319925,0.9289655894234328
2015-10-22,1127402.3723277305,77778.71718203352,3539.3820650647094,1046084.2730806322,0.06898931480997772,0.0031394133558163453,0.9278712718342058
2015-10-23,1129805.0373579718,78809.44074212984,3627.7781321397006,1047367.8184837023,0.06975490295779196,0.003210977126304192,0.9270341199159039
2015-10-26,1131433.9355308139,79207.11318011464,3652.436140103854,1048574.3862105955,0.07000595500342184,0.003228147950494616,0.9267658970460837
2015-10-27,1133331.642845575,79286.95395020019,3675.1433355868794,1050369.545559788,0.06995918136647636,0.003242778368350601,0.926798040265173
2015-10-28,1133573.103694934,77787.24121623214,3582.3716923666598,1052203.4907863352,0.06862128341143683,0.003160247610577345,0.9282184689779859
2015-10-29,1130970.8911473956,77972.29706308556,3612.904246300701,1049385.6898380094,0.06894279744369096,0.0031945156808017646,0.9278626868755073
2015-10-30,1131525.644404288,77989.37299614237,3600.7034686609436,1049935.5679394845,0.06892408791777872,0.0031821669146142938,0.9278937451676069
2015-11-02,1130466.8520540085,76706.8377572208,3525.214720440467,1050234.7995763472,0.06785412382313365,0.0031183707103267177,0.9290275054665397
2015-11-03,1129619.426754277,76475.79676189605,3516.91636498855,1049626.7136273924,0.06770049713259015,0.003113363918584215,0.9291861389488257
2015-11-04,1129852.8219280527,80073.83004794974,3693.7187844892546,1046085.2730956136,0.07087102717618271,0.0032692034863320146,0.9258597693374852
2015-11-05,1131430.9519497117,81782.60558117297,3698.0182731544,1045950.3280953842,0.07228245386096521,0.003268443617157439,0.9244491025218773
2015-11-06,1131806.3447798106,83711.44833380493,3784.6184650751297,1044310.2779809306,0.07396269575612843,0.0033438745793666807,0.922693429664505
